window_days,batter_id,player,team_recent,stand_recent,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
30,682668,luisangel acuña,CWS,R,35,44,27,1,2,10,1,7,16,105.3,83.77,9.27,0.0286,0.0571,0.0455,0.2857,0.0286,0.1591,0.3636,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682674,victor bericoto,SF,R,42,64,40,3,5,10,4,10,15,108.7,81.47,15.53,0.0714,0.119,0.0781,0.2381,0.0952,0.1562,0.2344,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682729,jonatan clase,TOR,L,19,23,11,2,0,3,0,3,5,108.4,81.98,17.87,0.1053,0.0,0.0,0.1579,0.0,0.1304,0.2174,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682818,yohendrick pinango,TOR,L,39,63,43,1,1,7,1,4,17,113.8,80.61,22.98,0.0256,0.0256,0.0159,0.1795,0.0256,0.0635,0.2698,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682829,elly de la cruz,CIN,L,83,85,45,3,8,16,4,13,24,116.2,86.34,10.0,0.0361,0.0964,0.0941,0.1928,0.0482,0.1529,0.2824,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682848,endy rodríguez,PIT,L,59,61,38,3,4,14,3,11,15,108.9,87.4,18.75,0.0508,0.0678,0.0656,0.2373,0.0508,0.1803,0.2459,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682928,cj abrams,WSH,L,104,139,101,6,5,24,5,29,40,109.1,82.91,25.3,0.0577,0.0481,0.036,0.2308,0.0481,0.2086,0.2878,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682985,riley greene,DET,L,107,135,94,5,10,31,7,26,49,112.0,84.79,20.38,0.0467,0.0935,0.0741,0.2897,0.0654,0.1926,0.363,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682987,spencer jones,NYY,L,40,39,29,1,1,9,2,5,13,111.6,85.11,24.46,0.025,0.025,0.0256,0.225,0.05,0.1282,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682997,tyler callihan,PIT,L,67,90,65,1,1,12,1,15,25,107.0,78.23,24.14,0.0149,0.0149,0.0111,0.1791,0.0149,0.1667,0.2778,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,682998,corbin carroll,AZ,L,116,149,98,2,4,17,5,23,34,112.9,82.67,21.76,0.0172,0.0345,0.0268,0.1466,0.0431,0.1544,0.2282,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683002,gunnar henderson,BAL,L,118,158,97,3,3,18,3,26,46,108.9,84.97,16.87,0.0254,0.0254,0.019,0.1525,0.0254,0.1646,0.2911,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683011,anthony volpe,NYY,R,80,100,65,0,2,15,3,17,37,106.6,83.85,14.98,0.0,0.025,0.02,0.1875,0.0375,0.17,0.37,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683083,nasim nuñez,WSH,L,84,103,68,1,1,6,1,11,32,105.4,78.43,15.92,0.0119,0.0119,0.0097,0.0714,0.0119,0.1068,0.3107,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683146,brett baty,NYM,L,95,118,76,1,7,19,3,19,38,111.0,83.73,18.81,0.0105,0.0737,0.0593,0.2,0.0316,0.161,0.322,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683227,cody freeman,TEX,R,16,17,8,0,0,0,0,2,4,100.4,77.29,2.35,0.0,0.0,0.0,0.0,0.0,0.1176,0.2353,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683357,owen caissie,MIA,L,57,57,38,6,8,18,8,13,23,109.2,83.16,16.63,0.1053,0.1404,0.1404,0.3158,0.1404,0.2281,0.4035,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683679,jesus rodriguez,SF,R,3,3,1,0,0,1,0,1,1,106.5,80.8,5.33,0.0,0.0,0.0,0.3333,0.0,0.3333,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683734,andrew vaughn,MIL,R,67,80,46,0,2,10,3,12,20,106.1,83.9,14.78,0.0,0.0299,0.025,0.1493,0.0448,0.15,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683737,michael busch,CHC,L,120,145,95,3,5,23,7,21,36,108.2,81.86,19.6,0.025,0.0417,0.0345,0.1917,0.0583,0.1448,0.2483,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683748,victor mesa,TB,L,64,87,68,4,4,16,5,15,24,109.1,83.17,27.33,0.0625,0.0625,0.046,0.25,0.0781,0.1724,0.2759,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683766,christian koss,SF,R,5,8,3,0,0,0,0,1,1,107.6,80.93,-5.38,0.0,0.0,0.0,0.0,0.0,0.125,0.125,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,683953,travis bazzana,CLE,L,112,145,93,3,3,20,4,21,39,106.2,84.03,19.65,0.0268,0.0268,0.0207,0.1786,0.0357,0.1448,0.269,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,685133,wade meckler,LAA,L,77,85,54,0,1,13,3,12,35,102.5,83.1,15.31,0.0,0.013,0.0118,0.1688,0.039,0.1412,0.4118,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686217,sal frelick,MIL,L,75,102,67,1,1,9,1,16,27,101.5,79.45,19.5,0.0133,0.0133,0.0098,0.12,0.0133,0.1569,0.2647,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686452,drew millas,WSH,L,37,46,32,0,0,4,0,7,14,103.2,80.95,20.39,0.0,0.0,0.0,0.1081,0.0,0.1522,0.3043,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686469,vinnie pasquantino,KC,L,11,19,13,0,0,2,2,1,5,109.5,80.92,21.42,0.0,0.0,0.0,0.1818,0.1818,0.0526,0.2632,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686475,tyler tolbert,KC,R,44,60,38,2,2,6,1,8,21,106.8,78.27,16.38,0.0455,0.0455,0.0333,0.1364,0.0227,0.1333,0.35,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686527,dominic canzone,SEA,L,80,87,43,5,6,14,6,11,21,111.3,85.63,6.06,0.0625,0.075,0.069,0.175,0.075,0.1264,0.2414,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686555,isaac collins,KC,L,86,120,82,2,2,19,3,21,31,110.4,81.92,20.44,0.0233,0.0233,0.0167,0.2209,0.0349,0.175,0.2583,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686611,dylan crews,WSH,R,110,131,81,3,5,15,3,21,35,112.3,82.89,16.45,0.0273,0.0455,0.0382,0.1364,0.0273,0.1603,0.2672,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686681,michael massey,KC,L,88,122,74,1,3,18,4,24,37,107.3,83.78,16.3,0.0114,0.0341,0.0246,0.2045,0.0455,0.1967,0.3033,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686780,pedro pagés,STL,R,30,51,32,0,0,5,0,4,17,106.4,80.38,21.96,0.0,0.0,0.0,0.1667,0.0,0.0784,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686797,brooks lee,MIN,L,110,155,111,3,1,18,3,31,45,106.8,83.71,24.54,0.0273,0.0091,0.0065,0.1636,0.0273,0.2,0.2903,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,686948,drake baldwin,ATL,L,103,128,82,2,5,23,6,12,35,112.8,84.39,16.38,0.0194,0.0485,0.0391,0.2233,0.0583,0.0938,0.2734,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687093,vaughn grissom,LAA,R,56,90,61,1,1,8,1,10,32,106.9,79.46,18.08,0.0179,0.0179,0.0111,0.1429,0.0179,0.1111,0.3556,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687221,dalton rushing,LAD,L,78,94,73,2,7,20,4,19,35,108.7,84.04,26.03,0.0256,0.0897,0.0745,0.2564,0.0513,0.2021,0.3723,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687263,zach neto,LAA,R,116,146,89,6,11,30,10,24,35,109.7,82.25,17.04,0.0517,0.0948,0.0753,0.2586,0.0862,0.1644,0.2397,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687282,gabriel rincones,PHI,L,68,95,54,2,4,10,2,10,24,112.7,84.17,13.71,0.0294,0.0588,0.0421,0.1471,0.0294,0.1053,0.2526,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687394,,PIT,R,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687401,joey ortiz,MIL,R,77,99,63,2,3,15,3,13,32,108.8,83.07,11.4,0.026,0.039,0.0303,0.1948,0.039,0.1313,0.3232,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687462,spencer horwitz,PIT,L,46,52,37,1,4,11,3,11,16,106.8,84.83,23.63,0.0217,0.087,0.0769,0.2391,0.0652,0.2115,0.3077,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687515,colby thomas,ATH,R,44,54,39,2,3,6,3,7,14,107.8,82.19,25.26,0.0455,0.0682,0.0556,0.1364,0.0682,0.1296,0.2593,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687529,grant mccray,SF,L,1,2,1,0,0,0,0,0,0,84.8,76.75,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687551,drew gilbert,SF,L,67,86,58,1,0,8,0,14,29,108.5,78.92,15.99,0.0149,0.0,0.0,0.1194,0.0,0.1628,0.3372,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687637,dylan beavers,BAL,L,29,35,29,0,1,5,2,9,11,107.2,81.16,33.51,0.0,0.0345,0.0286,0.1724,0.069,0.2571,0.3143,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687749,jase bowen,SD,R,26,20,12,0,2,3,1,3,5,105.5,82.94,15.65,0.0,0.0769,0.1,0.1154,0.0385,0.15,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,687859,troy johnston,COL,L,69,93,61,1,0,8,1,14,25,108.5,84.44,21.69,0.0145,0.0,0.0,0.1159,0.0145,0.1505,0.2688,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,688363,graham pauley,MIA,L,6,10,6,0,1,3,1,3,5,100.0,79.67,12.3,0.0,0.1667,0.1,0.5,0.1667,0.3,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,689414,liam hicks,MIA,L,83,100,48,0,0,7,0,20,23,106.5,79.56,9.97,0.0,0.0,0.0,0.0843,0.0,0.2,0.23,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,690924,braxton fulford,COL,R,35,33,22,0,2,4,1,4,4,109.5,78.78,26.03,0.0,0.0571,0.0606,0.1143,0.0286,0.1212,0.1212,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,690976,alex freeland,LAD,L,66,75,53,0,0,11,1,9,28,106.6,80.66,19.72,0.0,0.0,0.0,0.1667,0.0152,0.12,0.3733,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,690984,petey halpin,CLE,L,34,43,35,0,1,3,0,10,15,105.9,74.48,28.21,0.0,0.0294,0.0233,0.0882,0.0,0.2326,0.3488,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,690993,colt keith,DET,L,69,93,60,7,7,18,6,17,32,108.8,84.58,15.28,0.1014,0.1014,0.0753,0.2609,0.087,0.1828,0.3441,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691011,drew romo,CWS,L,27,35,19,0,1,4,2,2,9,106.7,79.02,13.77,0.0,0.037,0.0286,0.1481,0.0741,0.0571,0.2571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691016,tyler soderstrom,ATH,L,68,80,49,3,3,15,3,12,27,110.2,86.26,14.34,0.0441,0.0441,0.0375,0.2206,0.0441,0.15,0.3375,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691019,kyle teel,CWS,L,61,72,48,2,4,13,3,9,26,111.9,83.46,14.53,0.0328,0.0656,0.0556,0.2131,0.0492,0.125,0.3611,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691023,jordan walker,STL,R,111,123,73,5,12,24,7,21,37,116.6,86.12,11.06,0.045,0.1081,0.0976,0.2162,0.0631,0.1707,0.3008,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691026,masyn winn,STL,R,100,138,101,2,2,15,2,15,47,108.4,83.41,21.8,0.02,0.02,0.0145,0.15,0.02,0.1087,0.3406,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691176,jasson domínguez,NYY,L,109,144,86,4,5,19,6,29,45,108.9,82.14,16.16,0.0367,0.0459,0.0347,0.1743,0.055,0.2014,0.3125,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691406,junior caminero,TB,R,121,141,82,14,13,34,12,32,41,116.9,88.1,11.6,0.1157,0.1074,0.0922,0.281,0.0992,0.227,0.2908,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691458,blaze jordan,STL,R,79,103,63,1,5,16,5,18,31,110.2,84.56,12.92,0.0127,0.0633,0.0485,0.2025,0.0633,0.1748,0.301,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691594,javier sanoja,MIA,R,83,110,63,1,1,12,1,21,30,108.4,82.01,11.65,0.012,0.012,0.0091,0.1446,0.012,0.1909,0.2727,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691718,pete crow-armstrong,CHC,L,123,154,107,10,6,29,9,32,45,115.6,81.58,22.62,0.0813,0.0488,0.039,0.2358,0.0732,0.2078,0.2922,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691720,kyle karros,COL,R,98,131,86,6,9,20,9,19,43,108.0,84.29,19.59,0.0612,0.0918,0.0687,0.2041,0.0918,0.145,0.3282,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691723,coby mayo,BAL,R,52,67,42,3,4,16,4,10,18,113.0,84.23,20.01,0.0577,0.0769,0.0597,0.3077,0.0769,0.1493,0.2687,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691740,daniel susac,SF,R,21,31,19,0,1,2,0,3,10,104.5,77.75,18.84,0.0,0.0476,0.0323,0.0952,0.0,0.0968,0.3226,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691777,max muncy,ATH,R,58,77,48,3,3,7,5,7,22,108.5,80.91,19.94,0.0517,0.0517,0.039,0.1207,0.0862,0.0909,0.2857,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691783,jordan lawlar,AZ,R,19,28,18,0,0,0,0,3,9,96.4,78.34,15.46,0.0,0.0,0.0,0.0,0.0,0.1071,0.3214,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691785,marcelo mayer,BOS,L,35,43,23,0,1,4,1,6,9,105.3,76.94,7.91,0.0,0.0286,0.0233,0.1143,0.0286,0.1395,0.2093,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691788,joe mack,MIA,L,71,83,45,6,6,13,6,15,21,107.5,81.91,9.8,0.0845,0.0845,0.0723,0.1831,0.0845,0.1807,0.253,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,691907,tsung-che cheng,BOS,L,31,25,15,0,1,4,1,8,11,102.4,77.4,6.52,0.0,0.0323,0.04,0.129,0.0323,0.32,0.44,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,693304,nick gonzales,PIT,R,114,157,95,2,1,14,1,13,57,104.2,82.06,11.74,0.0175,0.0088,0.0064,0.1228,0.0088,0.0828,0.3631,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,693307,dillon dingler,DET,R,99,128,77,3,5,21,7,26,43,107.6,84.54,17.26,0.0303,0.0505,0.0391,0.2121,0.0707,0.2031,0.3359,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,693459,kyler fedko,MIN,R,19,21,14,0,0,3,0,1,4,104.5,83.6,19.9,0.0,0.0,0.0,0.1579,0.0,0.0476,0.1905,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694192,jackson chourio,MIL,R,127,176,102,7,10,24,9,18,41,110.9,83.77,15.02,0.0551,0.0787,0.0568,0.189,0.0709,0.1023,0.233,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694203,denzer guzman,LAA,R,102,145,94,4,5,15,4,19,45,110.3,79.72,18.61,0.0392,0.049,0.0345,0.1471,0.0392,0.131,0.3103,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694208,moisés ballesteros,CHC,L,7,8,5,0,0,1,0,1,2,107.3,83.31,12.38,0.0,0.0,0.0,0.1429,0.0,0.125,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694212,samuel basallo,BAL,L,94,131,83,6,8,18,8,14,46,112.5,83.08,14.91,0.0638,0.0851,0.0611,0.1915,0.0851,0.1069,0.3511,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694249,cole carrigg,COL,L,103,143,97,2,4,20,5,26,49,109.9,81.79,18.17,0.0194,0.0388,0.028,0.1942,0.0485,0.1818,0.3427,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694362,blake dunn,CIN,R,44,49,37,0,0,3,0,8,16,106.7,82.04,22.82,0.0,0.0,0.0,0.0682,0.0,0.1633,0.3265,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694371,tommy troy,AZ,R,76,98,56,3,6,13,4,12,29,109.9,78.8,11.41,0.0395,0.0789,0.0612,0.1711,0.0526,0.1224,0.2959,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694374,tim tawa,AZ,R,29,35,16,2,3,5,2,5,10,107.0,78.47,2.2,0.069,0.1034,0.0857,0.1724,0.069,0.1429,0.2857,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694378,jacob gonzalez,CWS,L,63,99,69,1,0,13,2,13,29,107.8,80.33,22.18,0.0159,0.0,0.0,0.2063,0.0317,0.1313,0.2929,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694384,nolan schanuel,LAA,L,101,129,85,2,0,16,2,28,42,109.1,81.84,20.25,0.0198,0.0,0.0,0.1584,0.0198,0.2171,0.3256,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694388,joey loperfido,HOU,L,44,62,39,1,3,8,2,6,15,106.2,79.68,14.85,0.0227,0.0682,0.0484,0.1818,0.0455,0.0968,0.2419,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694410,lujames groover,AZ,R,30,32,19,1,3,4,2,5,8,105.8,82.52,15.78,0.0333,0.1,0.0938,0.1333,0.0667,0.1562,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694497,evan carter,TEX,L,37,37,19,1,1,3,2,4,7,105.0,75.43,7.89,0.027,0.027,0.027,0.0811,0.0541,0.1081,0.1892,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694514,sterlin thompson,COL,L,18,20,13,2,3,6,2,3,6,105.8,80.78,19.15,0.1111,0.1667,0.15,0.3333,0.1111,0.15,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694671,wyatt langford,TEX,R,78,107,74,7,6,17,5,23,27,108.6,83.05,24.92,0.0897,0.0769,0.0561,0.2179,0.0641,0.215,0.2523,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694673,,WSH,L,2,5,3,0,0,2,1,0,2,109.9,98.92,14.8,0.0,0.0,0.0,1.0,0.5,0.0,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694728,brice matthews,HOU,R,55,64,40,2,4,7,2,7,17,107.9,79.7,17.67,0.0364,0.0727,0.0625,0.1273,0.0364,0.1094,0.2656,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,694876,cooper ingle,CLE,L,24,29,14,0,0,1,0,0,5,103.6,79.78,5.83,0.0,0.0,0.0,0.0417,0.0,0.0,0.1724,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695238,will wagner,SD,L,35,40,19,0,0,1,0,2,11,99.8,77.34,13.78,0.0,0.0,0.0,0.0286,0.0,0.05,0.275,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695257,billy cook,PIT,R,14,12,12,0,0,4,2,4,5,108.2,83.69,38.67,0.0,0.0,0.0,0.2857,0.1429,0.3333,0.4167,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695391,brett harris,BOS,R,4,6,1,0,0,0,0,0,0,102.6,83.05,-4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695490,edwin arroyo,CIN,L,83,102,72,0,1,13,4,20,40,105.1,81.74,22.74,0.0,0.012,0.0098,0.1566,0.0482,0.1961,0.3922,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695506,jac caglianone,KC,L,113,153,79,7,10,27,10,23,44,116.1,85.02,7.04,0.0619,0.0885,0.0654,0.2389,0.0885,0.1503,0.2876,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695508,cameron cauley,TEX,R,23,27,15,0,0,1,1,2,7,101.7,79.15,10.44,0.0,0.0,0.0,0.0435,0.0435,0.0741,0.2593,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695578,james wood,WSH,L,128,136,78,9,12,34,11,18,44,113.6,85.52,10.4,0.0703,0.0938,0.0882,0.2656,0.0859,0.1324,0.3235,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695600,carter jensen,KC,L,109,139,97,5,6,28,6,23,43,109.2,84.53,22.71,0.0459,0.055,0.0432,0.2569,0.055,0.1655,0.3094,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695657,colson montgomery,CWS,L,106,125,90,7,9,22,12,30,39,111.8,82.17,25.54,0.066,0.0849,0.072,0.2075,0.1132,0.24,0.312,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695681,christian moore,LAA,R,22,29,22,0,1,4,1,3,12,107.3,80.86,20.66,0.0,0.0455,0.0345,0.1818,0.0455,0.1034,0.4138,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695731,braden montgomery,CWS,L,103,130,72,2,1,14,2,12,35,107.8,81.54,11.52,0.0194,0.0097,0.0077,0.1359,0.0194,0.0923,0.2692,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,695734,daylen lile,WSH,L,100,162,105,2,5,18,6,25,59,107.9,81.66,18.36,0.02,0.05,0.0309,0.18,0.06,0.1543,0.3642,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,696030,alejandro osuna,TEX,L,82,110,72,1,1,9,2,13,34,106.6,82.46,16.76,0.0122,0.0122,0.0091,0.1098,0.0244,0.1182,0.3091,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,696100,hunter goodman,COL,R,106,120,80,9,13,25,7,24,31,116.2,85.98,21.05,0.0849,0.1226,0.1083,0.2358,0.066,0.2,0.2583,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
30,696135,kahlil watson,CLE,L,80,91,53,1,4,12,4,12,31,105.5,82.02,11.9,0.0125,0.05,0.044,0.15,0.05,0.1319,0.3407,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
